Dataset_Name,diffusion_ver,Adaptor,lora_rank,clipi,clipt,num_train_steps,no_of_images,learning_rate,output_path,with_prior_preservation
clock,sdxl,lora,8,0.70751953125,0.2822091238839285,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_0.0005_800_False,False
cat,sdxl,lora,16,0.7802734375,0.3283438846982758,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-06_1200_False,False
dog6,sdxl,krona,16,0.7265625,0.3054991026182432,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_1000_False,False
backpack,sdxl,lora,8,0.8544921875,0.3074530239762931,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_0.0005_800_False,False
backpack,sdxl,krona,16,0.76123046875,0.333984375,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-06_1000_False,False
teapot,sdxl,krona,16,0.76171875,0.3506591796875,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_1e-06_1200_False,False
cat,sdxl,lora,16,0.86083984375,0.3153960129310345,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-05_400_False,False
cat,sdxl,krona,16,0.76708984375,0.3311304552801724,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-06_1200_False,False
dog6,sdxl,krona,4,0.7275390625,0.3055386929898648,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-06_1000_False,False
teapot,sdxl,krona,16,0.77587890625,0.3525797526041667,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_5e-05_400_False,False
dog2,sdxl,lora,4,0.84375,0.2777239118303571,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_0.0005_1200_False,False
clock,sdxl,krona,16,0.7578125,0.3024161202566964,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0001_1200_False,False
teapot,base,lora,8,0.75341796875,0.3427978515625,800,5,1e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-06_800_False,False
dog6,base,lora,8,0.7294921875,0.2954662426097973,800,5,1e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-06_800_False,False
dog2,sdxl,krona,4,0.8408203125,0.2719308035714285,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_0.0005_1200_False,False
dog6,sdxl,krona,16,0.73046875,0.3060203758445945,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_1200_False,False
cat,sdxl,lora,16,0.86865234375,0.311767578125,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-05_800_False,False
dog2,sdxl,lora,16,0.80078125,0.2901506696428571,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0001_400_False,False
backpack,sdxl,krona,16,0.7646484375,0.331921807650862,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-06_1200_False,False
clock,sdxl,krona,16,0.7275390625,0.3230939592633928,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-06_400_False,False
dog2,sdxl,krona,16,0.72412109375,0.3102120535714285,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0001_400_False,False
dog6,sdxl,krona,16,0.72705078125,0.3057696368243243,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-06_400_False,False
cat,sdxl,krona,16,0.79345703125,0.327880859375,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-05_800_False,False
backpack,sdxl,krona,16,0.75927734375,0.334295864762931,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-06_400_False,False
teapot,sdxl,krona,16,0.78125,0.3470540364583333,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_5e-05_1000_False,False
cat,sdxl,lora,16,0.869140625,0.3125084186422414,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-05_1000_False,False
dog2,sdxl,lora,16,0.828125,0.2861502511160714,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0001_800_False,False
clock,sdxl,lora,8,0.6591796875,0.2751290457589285,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_0.0005_1000_False,False
clock,sdxl,krona,16,0.7138671875,0.3213326590401785,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-06_800_False,False
dog6,sdxl,krona,16,0.72705078125,0.3054463154560811,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-06_800_False,False
backpack,sdxl,lora,8,0.84423828125,0.2924636314655172,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_0.0005_1000_False,False
dog2,sdxl,krona,16,0.7529296875,0.3083775111607142,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0001_800_False,False
cat,sdxl,krona,16,0.80126953125,0.3271400188577586,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-05_1000_False,False
backpack,sdxl,krona,16,0.7578125,0.3351377289870689,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-06_800_False,False
teapot,sdxl,krona,16,0.7607421875,0.3482340494791666,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-05_400_False,False
dog6,sdxl,krona,4,0.7275390625,0.3050966005067567,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-06_1200_False,False
cat,sdxl,lora,16,0.8701171875,0.3128030711206896,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-05_1200_False,False
dog2,sdxl,lora,16,0.837890625,0.2713762555803571,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0001_1000_False,False
clock,sdxl,krona,16,0.71923828125,0.3228759765625,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-06_1000_False,False
cat,sdxl,lora,16,0.8310546875,0.324530239762931,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-05_400_False,False
dog2,sdxl,krona,16,0.763671875,0.3066755022321428,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0001_1000_False,False
teapot,sdxl,krona,16,0.77197265625,0.3510660807291667,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-05_800_False,False
cat,sdxl,krona,16,0.80810546875,0.3263823410560345,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-05_1200_False,False
backpack,sdxl,krona,16,0.76611328125,0.3341359105603448,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-06_1000_False,False
dog6,sdxl,krona,16,0.72802734375,0.3056508657094595,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-06_1200_False,False
dog6,sdxl,krona,4,0.74365234375,0.3084551836993243,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-05_400_False,False
cat,sdxl,krona,16,0.77880859375,0.332654229525862,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-05_400_False,False
cat,sdxl,lora,16,0.85498046875,0.318005792025862,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-05_800_False,False
dog6,sdxl,krona,16,0.73388671875,0.307544605152027,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-05_400_False,False
teapot,sdxl,krona,16,0.7724609375,0.3483805338541667,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-05_1000_False,False
dog2,sdxl,lora,16,0.84033203125,0.2727748325892857,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0001_1200_False,False
clock,sdxl,krona,16,0.716796875,0.324493408203125,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-06_1200_False,False
cat,sdxl,krona,16,0.77978515625,0.3287648168103448,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-05_800_False,False
dog2,sdxl,krona,16,0.76708984375,0.3077671595982142,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0001_1200_False,False
clock,sdxl,lora,8,0.68017578125,0.2814985002790178,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_0.0005_1200_False,False
dog2,sdxl,lora,16,0.71337890625,0.3110804966517857,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-06_400_False,False
backpack,sdxl,krona,16,0.765625,0.3328141837284483,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-06_1200_False,False
clock,sdxl,krona,16,0.7294921875,0.3230242047991071,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-06_400_False,False
dog6,sdxl,krona,16,0.75048828125,0.3075116131756756,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-05_800_False,False
cat,sdxl,lora,16,0.85693359375,0.3128283270474138,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-05_1000_False,False
backpack,sdxl,lora,8,0.87158203125,0.3018756734913793,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_0.0005_1200_False,False
clock,base,lora,8,0.7392578125,0.3099539620535714,1200,6,2e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-06_1200_False,False
dog2,sdxl,krona,16,0.71728515625,0.3120186941964286,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-06_400_False,False
teapot,sdxl,krona,16,0.7744140625,0.3501139322916666,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-05_1200_False,False
backpack,sdxl,krona,16,0.771484375,0.3315934806034483,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-05_400_False,False
cat,sdxl,krona,16,0.78076171875,0.3283859779094827,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-05_1000_False,False
dog6,sdxl,krona,4,0.77978515625,0.3046743032094595,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-05_800_False,False
dog2,sdxl,lora,16,0.74267578125,0.3065290178571428,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-06_800_False,False
clock,sdxl,krona,16,0.72705078125,0.32635498046875,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-06_800_False,False
teapot,sdxl,krona,16,0.76171875,0.3498616536458333,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_1e-05_400_False,False
cat,sdxl,lora,16,0.8037109375,0.3269295528017241,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-05_400_False,False
clock,sdxl,lora,4,0.78564453125,0.3108607700892857,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_0.0001_400_False,False
dog6,sdxl,krona,16,0.75927734375,0.3056178737331081,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-05_1000_False,False
dog2,sdxl,krona,16,0.71630859375,0.3126395089285714,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-06_800_False,False
teapot,base,lora,8,0.75537109375,0.3415445963541667,1000,5,1e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-06_1000_False,False
backpack,sdxl,lora,4,0.83203125,0.3237094221443966,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_0.0001_400_False,False
dog6,base,lora,8,0.71142578125,0.2934801256334459,1000,5,1e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-06_1000_False,False
backpack,sdxl,krona,16,0.794921875,0.3339422817887931,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-05_800_False,False
teapot,sdxl,krona,16,0.76416015625,0.3484293619791667,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_1e-05_800_False,False
cat,sdxl,krona,16,0.78125,0.3280071390086206,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-05_1200_False,False
dog2,sdxl,lora,16,0.74658203125,0.3072056361607143,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-06_1000_False,False
clock,sdxl,krona,16,0.72509765625,0.3240879603794643,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-06_1000_False,False
dog6,sdxl,krona,16,0.76123046875,0.3063107052364865,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-05_1200_False,False
cat,sdxl,krona,16,0.7724609375,0.3321575296336206,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-05_400_False,False
dog2,sdxl,krona,16,0.71435546875,0.3129115513392857,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-06_1000_False,False
cat,sdxl,lora,16,0.83642578125,0.3218362742456896,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-05_1000_False,False
backpack,sdxl,krona,16,0.79248046875,0.3329320447198275,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-05_1000_False,False
dog6,sdxl,krona,16,0.73388671875,0.308448585304054,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-05_400_False,False
dog6,sdxl,krona,4,0.78466796875,0.303955078125,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-05_1000_False,False
clock,base,lora,8,0.7490234375,0.3097098214285714,400,6,1e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_1e-06_400_False,False
clock,sdxl,lora,4,0.76904296875,0.3003409249441964,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_0.0001_800_False,False
teapot,sdxl,krona,16,0.80712890625,0.3350911458333333,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0005_400_False,False
cat,sdxl,krona,16,0.779296875,0.3321827855603448,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-05_800_False,False
backpack,sdxl,lora,4,0.8388671875,0.3166840651939655,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_0.0001_800_False,False
clock,sdxl,krona,16,0.72998046875,0.3225795200892857,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-06_1200_False,False
dog2,sdxl,lora,16,0.7587890625,0.3058523995535714,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-06_1200_False,False
cat,sdxl,lora,16,0.841796875,0.322644463900862,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-05_1200_False,False
dog6,sdxl,krona,16,0.734375,0.3081450591216216,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-05_800_False,False
dog2,sdxl,krona,16,0.712890625,0.3122349330357143,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-06_1200_False,False
backpack,sdxl,krona,16,0.80224609375,0.3307937095905172,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-05_1200_False,False
clock,sdxl,krona,16,0.72802734375,0.3236781529017857,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-06_400_False,False
dog2,sdxl,lora,16,0.70751953125,0.3103690011160714,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-06_400_False,False
cat,sdxl,krona,16,0.779296875,0.3284196524784483,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-05_1000_False,False
dog2,sdxl,krona,16,0.71875,0.31083984375,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-06_400_False,False
backpack,sdxl,krona,16,0.7607421875,0.3348935883620689,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-05_400_False,False
teapot,sdxl,krona,16,0.8115234375,0.3268880208333333,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0005_1000_False,False
dog6,sdxl,krona,16,0.73388671875,0.3081978462837837,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-05_1000_False,False
cat,sdxl,lora,16,0.892578125,0.2847311085668103,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0005_800_False,False
clock,sdxl,krona,16,0.72900390625,0.32415771484375,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-06_800_False,False
dog2,sdxl,lora,16,0.7109375,0.3108851841517857,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-06_800_False,False
cat,sdxl,krona,16,0.78076171875,0.330145474137931,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-05_1200_False,False
backpack,sdxl,krona,16,0.76220703125,0.3311304552801724,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-05_800_False,False
dog6,sdxl,krona,4,0.79443359375,0.3007548564189189,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-05_1200_False,False
clock,sdxl,lora,4,0.7861328125,0.3041817801339285,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_0.0001_1000_False,False
teapot,sdxl,krona,16,0.8173828125,0.31805419921875,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0005_1200_False,False
cat,sdxl,lora,16,0.90283203125,0.2817088160021552,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0005_1000_False,False
cat,sdxl,krona,16,0.84912109375,0.3187971443965517,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0005_400_False,False
dog6,sdxl,krona,16,0.734375,0.3078811233108108,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-05_1200_False,False
backpack,sdxl,lora,4,0.849609375,0.3158169450431034,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_0.0001_1000_False,False
dog2,sdxl,krona,16,0.7158203125,0.3127790178571428,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-06_1000_False,False
clock,sdxl,krona,16,0.7294921875,0.3234601702008928,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-06_1000_False,False
dog2,sdxl,lora,16,0.7119140625,0.3101946149553571,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-06_1000_False,False
teapot,sdxl,krona,2,0.7890625,0.3456380208333333,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0001_400_False,False
dog6,sdxl,krona,16,0.73046875,0.3073598500844595,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-05_400_False,False
backpack,sdxl,krona,16,0.77685546875,0.3336139547413793,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-05_1000_False,False
dog6,sdxl,krona,4,0.73583984375,0.308032886402027,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-05_400_False,False
cat,sdxl,lora,16,0.900390625,0.2831526131465517,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0005_1200_False,False
teapot,sdxl,krona,2,0.81103515625,0.3312906901041667,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0001_800_False,False
dog6,sdxl,krona,16,0.7333984375,0.308277027027027,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-05_800_False,False
cat,sdxl,lora,2,0.85546875,0.3134092133620689,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0001_400_False,False
dog2,sdxl,krona,16,0.71875,0.3110909598214286,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-06_1200_False,False
cat,sdxl,krona,16,0.86328125,0.3129251414331896,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0005_1000_False,False
clock,sdxl,krona,16,0.7265625,0.3248029436383928,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-06_1200_False,False
dog2,sdxl,lora,16,0.71875,0.3100306919642857,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-06_1200_False,False
backpack,sdxl,krona,16,0.779296875,0.3320733432112069,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-05_1200_False,False
dog2,sdxl,krona,16,0.716796875,0.3102469308035714,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-06_400_False,False
teapot,sdxl,krona,2,0.80126953125,0.33017578125,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0001_1000_False,False
clock,sdxl,krona,16,0.71337890625,0.3188650948660714,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-05_400_False,False
cat,sdxl,lora,2,0.859375,0.3103911301185345,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0001_800_False,False
teapot,base,lora,8,0.7607421875,0.3441975911458333,1200,5,1e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-06_1200_False,False
dog6,base,lora,8,0.732421875,0.2908473659206081,1200,5,1e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-06_1200_False,False
dog6,sdxl,krona,16,0.7333984375,0.3080757759712837,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-05_1000_False,False
backpack,sdxl,krona,16,0.7568359375,0.3323764143318966,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-05_400_False,False
dog6,sdxl,krona,4,0.7392578125,0.3100387985641892,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-05_800_False,False
clock,sdxl,lora,4,0.76025390625,0.305450439453125,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_0.0001_1200_False,False
cat,sdxl,krona,16,0.87255859375,0.3085727033943966,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0005_1200_False,False
backpack,sdxl,lora,4,0.83837890625,0.3115571120689655,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_0.0001_1200_False,False
dog2,sdxl,lora,16,0.705078125,0.3108363560267857,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-06_800_False,False
dog2,sdxl,krona,16,0.71630859375,0.3105189732142857,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-06_800_False,False
cat,sdxl,krona,2,0.8154296875,0.3240251212284483,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0001_400_False,False
teapot,sdxl,krona,2,0.8154296875,0.324560546875,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0001_1200_False,False
cat,sdxl,lora,2,0.86865234375,0.3069016029094827,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0001_1000_False,False
dog6,sdxl,krona,16,0.73291015625,0.3079669024493243,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_1e-05_1200_False,False
backpack,sdxl,krona,16,0.75341796875,0.3353818696120689,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-05_800_False,False
teapot,sdxl,krona,2,0.7626953125,0.3511067708333333,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-06_400_False,False
clock,sdxl,lora,4,0.71728515625,0.3179713657924107,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-06_400_False,False
cat,sdxl,krona,2,0.8486328125,0.3196558459051724,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0001_800_False,False
dog6,sdxl,krona,16,0.81884765625,0.2956608952702703,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0005_400_False,False
backpack,sdxl,lora,4,0.77783203125,0.3321996228448275,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-06_400_False,False
dog2,sdxl,lora,16,0.703125,0.3108293805803571,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-06_1000_False,False
dog2,sdxl,krona,16,0.71826171875,0.3104143415178571,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-06_1000_False,False
cat,sdxl,lora,2,0.873046875,0.3081265153556034,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0001_1200_False,False
clock,sdxl,krona,16,0.75146484375,0.3039027622767857,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_5e-05_1200_False,False
